delta1,delta2,delta3,delta4
0000,-006,0014,0037,
0001,-006,0014,0037,
0001,-006,0014,0037,
0001,0001,0015,0037,
0001,-001,0015,0037,
0001,-001,0015,0037,
-002,-001,0017,0036,
-002,-001,0017,0036,
-002,-001,0017,0036,
0000,0000,0013,0038,
0000,0000,0013,0038,
0000,0000,0013,0038,
-001,0001,0021,0040,
-001,-001,0021,0039,
-001,-001,0021,0039,
0001,-001,0013,0039,
0003,0000,0013,0040,
0003,0000,0013,0040,
0002,0000,0014,0038,
0001,0002,0014,0038,
0001,0002,0014,0038,
0000,-001,0015,0038,
0000,-001,0015,0038,
0000,-001,0015,0038,
0001,-001,0019,0041,
0000,-001,0019,0043,
0000,-001,0019,0043,
0000,0002,0013,0039,
0001,-001,0013,0039,
0001,-001,0013,0039,
