delta1,delta2,delta3,delta4
0003,-001,0012,0044,
0003,0003,0015,0046,
0005,0003,0015,0046,
0005,0003,0015,0046,
0000,0003,0014,0045,
0000,0003,0014,0045,
0000,0003,0014,0045,
0001,0002,0014,0046,
0001,0002,0014,0047,
0001,0002,0014,0047,
0001,0003,0011,0044,
0002,0004,0011,0044,
0002,0004,0011,0044,
0001,0003,0014,0045,
0001,0002,0014,0045,
0001,0002,0014,0045,
0005,0002,0013,0041,
0001,0004,0013,0041,
0001,0004,0013,0041,
0001,0005,0010,0040,
0002,0002,0010,0040,
0002,0002,0010,0040,
0002,0002,0009,0042,
0000,0004,0009,0042,
0000,0004,0009,0042,
0000,0002,0016,0045,
-001,0001,0016,0046,
-001,0001,0016,0046,
-002,0001,0008,0043,
-002,0002,0008,0043,
