delta1,delta2,delta3,delta4
0003,0002,0033,0068,
0003,0003,0039,0068,
0003,0006,0038,0068,
0003,0006,0038,0068,
0003,0006,0035,0068,
0004,0004,0035,0068,
0004,0004,0035,0068,
0004,0004,0039,0069,
0003,0005,0039,0069,
0003,0005,0039,0069,
0003,0005,0036,0070,
0004,0006,0036,0070,
0004,0006,0036,0070,
0001,0004,0041,0070,
0001,0004,0041,0070,
0001,0004,0041,0070,
0002,0004,0037,0068,
0002,0004,0037,0068,
0002,0004,0037,0068,
0002,0005,0035,0068,
0002,0007,0035,0068,
0002,0007,0035,0068,
0004,0007,0037,0070,
0006,0006,0037,0070,
0006,0006,0037,0070,
0004,0006,0039,0072,
0002,0005,0039,0071,
0002,0005,0039,0071,
0002,0003,0037,0071,
0003,0003,0037,0070,
