delta1,delta2,delta3,delta4
0005,0007,0039,0073,
0005,0007,0039,0073,
0005,0006,0040,0073,
0005,0006,0040,0072,
0005,0006,0040,0072,
0007,0007,0036,0071,
0005,0005,0036,0071,
0005,0005,0036,0071,
0004,0005,0039,0073,
0004,0007,0039,0072,
0004,0007,0039,0072,
0007,0008,0035,0069,
0004,0006,0035,0069,
0004,0006,0035,0069,
0004,0003,0036,0070,
0004,0003,0036,0070,
0004,0003,0036,0070,
0005,0007,0036,0071,
0005,0007,0036,0071,
0005,0007,0036,0071,
0005,0007,0040,0070,
0005,0006,0040,0070,
0005,0006,0040,0070,
0003,0006,0041,0071,
0003,0007,0039,0073,
0003,0007,0039,0073,
0003,0005,0039,0071,
0003,0005,0039,0071,
0003,0005,0039,0071,
0003,0006,0039,0072,
