delta1,delta2,delta3,delta4
0000,0002,0030,0067,
0000,0002,0030,0067,
0000,0001,0032,0066,
0001,0000,0032,0065,
0001,0000,0032,0065,
0002,0000,0028,0064,
0002,0001,0028,0064,
0002,0001,0028,0064,
-002,0000,0034,0065,
-002,0000,0034,0065,
-002,0000,0034,0065,
-001,-004,0028,0062,
-001,-004,0028,0062,
-001,-004,0028,0062,
0001,0000,0027,0062,
0001,-001,0027,0062,
0001,-001,0027,0062,
-002,-001,0031,0064,
-002,0002,0031,0064,
-002,0002,0031,0064,
-001,-001,0028,0063,
0000,-001,0028,0063,
0000,-001,0028,0063,
0000,-001,0030,0061,
0001,0000,0030,0061,
0001,0000,0030,0061,
0003,0000,0031,0061,
0003,0000,0031,0061,
0003,0000,0031,0061,
0000,0000,0027,0063,
