delta1,delta2,delta3,delta4
0001,0002,0034,0066,
0001,0003,0037,0071,
0001,0005,0037,0071,
0001,0005,0037,0071,
0002,0005,0034,0068,
0002,0005,0034,0066,
0002,0005,0034,0066,
0002,0004,0035,0066,
0002,0003,0035,0069,
0002,0003,0035,0069,
0001,0003,0037,0070,
0001,0003,0037,0069,
0001,0003,0037,0069,
0002,0004,0034,0067,
0006,0006,0034,0067,
0006,0006,0034,0067,
0001,0001,0036,0069,
0001,0001,0036,0069,
0001,0001,0036,0069,
0000,0003,0035,0068,
0000,0003,0035,0068,
0000,0003,0035,0068,
0003,0004,0033,0065,
0003,0004,0033,0065,
0003,0004,0033,0065,
0005,0004,0035,0066,
0004,0004,0035,0066,
0004,0004,0035,0066,
0003,0006,0034,0064,
0003,0004,0034,0064,
