delta1,delta2,delta3,delta4
0000,0005,0014,0043,
0002,0005,0014,0041,
0002,-001,0014,0039,
0002,-001,0014,0039,
0004,-001,0014,0039,
0007,0004,0014,0039,
0007,0004,0014,0039,
0000,0002,0017,0044,
0000,0002,0017,0041,
0000,0002,0017,0041,
0000,0002,0018,0041,
0000,0002,0018,0041,
0000,0002,0018,0041,
0001,0000,0019,0049,
0001,0000,0019,0044,
0001,0000,0019,0044,
0001,0002,0013,0042,
0002,0004,0013,0041,
0002,0004,0013,0041,
0002,0000,0012,0041,
0002,0000,0012,0041,
0002,0000,0012,0041,
0000,0000,0013,0043,
0000,0000,0013,0043,
0000,0000,0013,0043,
0004,-001,0013,0041,
0004,-001,0013,0041,
0004,-001,0013,0041,
0003,0001,0009,0042,
0003,0003,0009,0042,
