delta1,delta2,delta3,delta4
0011,0011,0035,0057,
0010,0007,0035,0057,
0010,0007,0035,0057,
0007,0007,0035,0057,
0007,0009,0035,0058,
0007,0009,0035,0058,
0010,0009,0032,0056,
0011,0012,0032,0056,
0011,0012,0032,0056,
0008,0009,0031,0055,
0008,0009,0031,0055,
0008,0009,0031,0055,
0008,0011,0037,0059,
0008,0010,0037,0058,
0008,0010,0037,0058,
0009,0008,0033,0056,
0009,0008,0033,0056,
0009,0008,0033,0056,
0011,0012,0033,0054,
0010,0012,0033,0054,
0010,0012,0033,0054,
0009,0010,0033,0054,
0009,0010,0033,0054,
0009,0010,0033,0054,
0010,0012,0035,0055,
0010,0012,0035,0055,
0010,0012,0035,0055,
0009,0007,0035,0054,
0009,0007,0035,0054,
0009,0007,0035,0054,
