delta1,delta2,delta3,delta4
0004,0005,0039,0071,
0005,0008,0039,0074,
0005,0008,0039,0074,
0004,0006,0038,0074,
0004,0006,0038,0074,
0004,0006,0038,0074,
0005,0008,0037,0076,
0006,0007,0037,0074,
0006,0007,0037,0074,
0003,0006,0037,0073,
0003,0006,0037,0073,
0003,0006,0037,0073,
0006,0009,0037,0069,
0007,0005,0037,0069,
0007,0005,0037,0069,
0005,0005,0037,0074,
0005,0007,0037,0072,
0005,0007,0037,0072,
0005,0007,0037,0072,
0004,0007,0037,0071,
0004,0007,0037,0071,
0004,0007,0034,0070,
0005,0006,0034,0070,
0005,0006,0034,0070,
0005,0006,0041,0075,
0006,0007,0041,0073,
0006,0007,0041,0073,
0006,0007,0037,0069,
0007,0009,0037,0069,
0007,0009,0037,0069,
