delta1,delta2,delta3,delta4
0004,0003,0036,0068,
0004,0003,0036,0068,
0004,0003,0035,0070,
0004,0003,0035,0070,
0004,0003,0035,0070,
0004,0003,0031,0071,
0002,0003,0031,0072,
0002,0003,0031,0072,
0002,0003,0039,0071,
0002,0004,0039,0071,
0002,0004,0039,0071,
0002,0002,0038,0074,
0003,0002,0038,0074,
0003,0002,0038,0074,
0003,0007,0035,0072,
0003,0006,0035,0072,
0003,0006,0035,0072,
0003,0003,0037,0069,
0003,0003,0037,0069,
0003,0003,0037,0069,
0002,0003,0038,0074,
0002,0003,0038,0075,
0002,0003,0038,0075,
0002,0000,0036,0069,
0002,0000,0036,0069,
0002,0000,0036,0069,
0002,0003,0035,0071,
0002,0002,0035,0071,
0002,0002,0035,0071,
0003,0002,0037,0072,
