delta1,delta2,delta3,delta4
0012,0014,0046,0090,
0012,0014,0046,0090,
0012,0014,0046,0090,
0012,0014,0046,0090,
0012,0014,0046,0090,
0012,0014,0046,0090,
0012,0015,0046,0087,
0014,0014,0046,0087,
0014,0014,0046,0087,
0011,0014,0048,0088,
0011,0014,0048,0086,
0011,0014,0048,0086,
0011,0014,0047,0084,
0011,0013,0047,0084,
0011,0013,0047,0084,
0012,0013,0046,0086,
0012,0014,0046,0086,
0012,0014,0046,0086,
0013,0013,0048,0086,
0013,0013,0048,0087,
0013,0013,0048,0087,
0014,0016,0044,0083,
0014,0014,0044,0083,
0014,0014,0044,0083,
0014,0014,0046,0086,
0009,0012,0046,0086,
0009,0012,0046,0086,
0009,0012,0045,0083,
0014,0014,0045,0083,
0014,0014,0045,0083,
