delta1,delta2,delta3,delta4
0010,0009,0029,0046,
0011,0008,0029,0046,
0011,0008,0029,0046,
0008,0006,0031,0048,
0008,0006,0031,0048,
0008,0006,0031,0048,
0009,0007,0034,0051,
0009,0007,0034,0051,
0009,0007,0034,0051,
0010,0011,0029,0051,
0009,0011,0029,0051,
0009,0011,0029,0051,
0009,0010,0028,0048,
0010,0009,0028,0048,
0010,0009,0028,0048,
0010,0007,0032,0050,
0011,0007,0032,0050,
0011,0007,0032,0050,
0011,0012,0030,0050,
0009,0010,0030,0050,
0009,0010,0030,0050,
0009,0010,0031,0049,
0009,0011,0031,0049,
0008,0010,0030,0048,
0009,0011,0030,0045,
0009,0011,0030,0045,
0009,0011,0030,0045,
0007,0008,0033,0050,
0007,0008,0033,0050,
0007,0008,0033,0050,
