delta1,delta2,delta3,delta4
0000,0000,0027,0063,
-001,0001,0031,0063,
-001,0002,0031,0063,
-001,0002,0031,0063,
-003,0001,0026,0060,
-003,0001,0026,0060,
-003,0001,0026,0060,
0000,0000,0027,0062,
0000,0000,0027,0062,
0000,0000,0027,0062,
0000,0000,0030,0064,
0000,0001,0030,0064,
0000,0001,0030,0064,
0002,0001,0029,0064,
0000,0000,0029,0064,
0000,0000,0029,0064,
-001,0000,0028,0061,
-001,-002,0028,0061,
-001,-002,0028,0061,
0001,-002,0032,0061,
0000,0001,0032,0062,
0000,0001,0032,0062,
0000,0000,0026,0060,
0000,0000,0026,0060,
0000,0000,0026,0060,
0000,0000,0028,0063,
0001,0000,0028,0065,
0001,0000,0028,0065,
0002,0001,0030,0062,
0002,0000,0030,0062,
