delta1,delta2,delta3,delta4
0000,0001,0011,0043,
0000,0001,0014,0042,
0000,0001,0014,0042,
0000,0001,0014,0042,
0002,0004,0013,0043,
0001,0003,0013,0043,
0001,0003,0013,0043,
0001,0003,0008,0042,
0003,0003,0008,0042,
0003,0003,0008,0042,
0002,-001,0014,0043,
0002,-001,0014,0042,
0002,-001,0014,0042,
0002,-001,0013,0041,
0000,-001,0013,0041,
0000,-001,0013,0041,
0000,0001,0015,0046,
0003,0002,0015,0041,
0003,0002,0015,0041,
0002,0002,0013,0041,
0002,0003,0013,0047,
0002,0003,0013,0047,
0003,0003,0012,0043,
0003,0003,0012,0043,
0003,0003,0012,0043,
0000,0002,0014,0044,
0000,0002,0014,0044,
0000,0002,0014,0044,
0000,0001,0015,0041,
0002,0001,0015,0041,
