delta1,delta2,delta3,delta4
0002,0001,0025,0054,
0002,0001,0025,0054,
0002,0001,0025,0054,
0002,0002,0025,0056,
0002,0002,0025,0056,
0003,0001,0027,0058,
0003,0001,0027,0058,
0003,0001,0027,0058,
0003,0002,0021,0054,
0002,0002,0021,0054,
0002,0002,0021,0054,
0001,0001,0024,0054,
0001,0001,0024,0054,
0001,0001,0024,0054,
0001,0001,0025,0054,
0002,-002,0025,0056,
0002,-002,0025,0056,
-001,-002,0025,0056,
-001,0001,0025,0056,
-001,0001,0025,0056,
0002,0001,0021,0053,
0002,0004,0021,0053,
0002,0004,0021,0053,
0003,0000,0023,0056,
0003,0000,0023,0056,
0003,0000,0023,0056,
0002,-003,0026,0056,
0002,-003,0026,0052,
0002,-003,0026,0052,
0000,-001,0021,0047,
