delta1,delta2,delta3,delta4
0010,0013,0038,0068,
0011,0013,0036,0064,
0011,0013,0036,0064,
0011,0013,0036,0064,
0012,0012,0040,0068,
0012,0012,0040,0068,
0012,0012,0040,0068,
0010,0011,0038,0067,
0010,0011,0038,0067,
0010,0011,0038,0067,
0010,0012,0035,0062,
0010,0012,0035,0062,
0010,0012,0035,0062,
0010,0012,0041,0062,
0010,0014,0041,0062,
0010,0014,0041,0062,
0009,0011,0040,0062,
0009,0011,0040,0062,
0009,0011,0040,0062,
0011,0013,0037,0062,
0011,0012,0037,0064,
0011,0012,0037,0064,
0011,0012,0042,0065,
0011,0012,0042,0067,
0011,0012,0042,0067,
0012,0013,0043,0067,
0010,0013,0043,0065,
0010,0013,0043,0065,
0010,0014,0040,0065,
0012,0013,0040,0067,
