delta1,delta2,delta3,delta4
0004,0001,0016,0051,
0006,0004,0017,0050,
0004,0003,0017,0050,
0004,0003,0017,0050,
0004,0003,0021,0052,
0004,0003,0021,0052,
0004,0003,0021,0052,
0005,0003,0019,0055,
0003,0003,0019,0055,
0003,0003,0019,0055,
0003,0003,0023,0060,
0004,0005,0023,0060,
0004,0005,0023,0060,
0001,0002,0021,0063,
0001,0002,0021,0057,
0001,0002,0021,0057,
0005,0003,0019,0057,
0005,0003,0019,0056,
0005,0003,0019,0056,
0003,0003,0021,0056,
0003,0004,0021,0059,
0003,0004,0021,0059,
0003,0003,0022,0059,
0003,0003,0022,0058,
0003,0003,0022,0058,
0003,0003,0020,0056,
0008,0006,0020,0056,
0008,0006,0020,0056,
0007,0006,0020,0057,
0007,0005,0020,0057,
