delta1,delta2,delta3,delta4
0003,0004,0039,0073,
0002,0006,0031,0069,
0002,0002,0031,0069,
0002,0002,0031,0069,
0002,0002,0036,0069,
0005,0004,0036,0069,
0005,0004,0036,0069,
0003,0003,0036,0071,
0003,0003,0038,0071,
0003,0003,0038,0071,
0001,0000,0037,0073,
0001,0000,0037,0073,
0001,0000,0037,0073,
0005,0005,0034,0070,
0005,0005,0034,0070,
0005,0005,0034,0070,
-002,0002,0033,0068,
-002,0002,0033,0068,
-002,0002,0033,0068,
0002,0002,0035,0069,
0002,0002,0035,0069,
0002,0002,0035,0069,
0002,0002,0033,0069,
0005,0004,0033,0069,
0005,0004,0033,0069,
0004,0004,0035,0068,
0004,0003,0035,0068,
0004,0003,0035,0068,
0001,0001,0037,0073,
0001,0001,0037,0073,
