delta1,delta2,delta3,delta4
0001,0005,0034,0065,
0003,0005,0032,0066,
0003,0004,0032,0066,
0003,0004,0032,0066,
0003,0004,0034,0066,
0002,0001,0034,0066,
0002,0001,0034,0066,
0002,0001,0037,0066,
0003,0003,0037,0067,
0003,0003,0037,0067,
0003,0003,0034,0066,
0002,0001,0034,0066,
0002,0001,0034,0066,
0002,0001,0036,0066,
0002,0002,0036,0066,
0002,0002,0036,0066,
0003,0003,0033,0066,
0003,0003,0033,0068,
0003,0003,0033,0068,
0003,0003,0033,0066,
0003,0004,0033,0066,
0003,0004,0033,0066,
0003,0004,0033,0068,
0003,0003,0033,0068,
0003,0003,0033,0068,
0003,0003,0035,0069,
0005,0003,0035,0069,
0005,0003,0035,0069,
0003,0003,0036,0069,
0003,0004,0036,0069,
