delta1,delta2,delta3,delta4
0000,0001,0032,0064,
0000,0001,0032,0064,
0004,0001,0034,0064,
0002,0002,0034,0067,
0002,0002,0034,0067,
0000,0001,0036,0065,
0000,0001,0035,0065,
0000,0001,0035,0065,
0000,0002,0035,0069,
0000,0002,0035,0069,
0000,0002,0035,0069,
0007,0003,0033,0065,
0007,0002,0033,0065,
0007,0002,0033,0065,
0002,0002,0033,0070,
0002,0002,0033,0069,
0002,0002,0033,0069,
0003,0004,0033,0066,
0002,0002,0033,0066,
0002,0002,0033,0066,
0002,0002,0028,0065,
0002,0001,0028,0065,
0002,0001,0028,0065,
-001,0001,0033,0070,
-001,0001,0033,0066,
-001,0001,0033,0066,
0001,0000,0034,0066,
0001,0000,0034,0066,
0001,0000,0034,0066,
0000,-001,0029,0065,
