delta1,delta2,delta3,delta4
0002,0001,0035,0067,
0003,0001,0035,0068,
0003,0001,0035,0068,
-002,0003,0036,0067,
-002,0001,0036,0067,
-002,0001,0036,0067,
0002,0001,0031,0068,
0002,0002,0031,0068,
0002,0002,0031,0068,
0002,0000,0033,0067,
0003,0000,0033,0067,
0003,0000,0033,0067,
0000,0000,0031,0067,
0000,0000,0031,0067,
0000,0000,0031,0067,
0001,0001,0032,0065,
0003,0004,0032,0065,
0003,0004,0032,0065,
0002,0002,0036,0072,
0002,0002,0036,0072,
0002,0002,0036,0072,
0002,-002,0032,0071,
0002,-002,0032,0071,
0002,-002,0032,0071,
0001,0001,0032,0065,
0001,0002,0032,0065,
0001,0002,0032,0065,
0000,0003,0034,0068,
0000,0003,0034,0068,
0000,0003,0034,0068,
