delta1,delta2,delta3,delta4
0003,0006,0039,0071,
0007,0006,0039,0071,
0006,0006,0039,0072,
0006,0006,0039,0072,
0004,0006,0037,0069,
0004,0006,0037,0069,
0004,0006,0037,0069,
0006,0006,0036,0071,
0004,0007,0036,0071,
0004,0007,0036,0071,
0004,0007,0041,0073,
0005,0008,0041,0075,
0005,0008,0041,0075,
0005,0008,0038,0073,
0005,0008,0038,0073,
0005,0008,0038,0073,
0004,0008,0036,0071,
0004,0006,0036,0071,
0004,0006,0036,0071,
0005,0005,0035,0073,
0004,0005,0035,0072,
0004,0005,0035,0072,
0004,0006,0035,0072,
0007,0006,0035,0076,
0007,0006,0035,0076,
0007,0003,0037,0076,
0006,0003,0037,0072,
0006,0003,0037,0072,
0005,0007,0038,0070,
0004,0007,0038,0070,
