delta1,delta2,delta3,delta4
0002,0003,0036,0070,
0002,0003,0036,0071,
0002,0003,0036,0071,
0003,0003,0037,0069,
0005,0008,0037,0069,
0005,0008,0037,0069,
0004,0006,0036,0067,
0004,0005,0036,0067,
0004,0005,0036,0067,
0003,0005,0038,0071,
0003,0005,0038,0071,
0003,0005,0038,0071,
0004,0005,0039,0071,
0003,0005,0039,0071,
0003,0005,0039,0071,
0002,0005,0039,0074,
0002,0005,0039,0072,
0002,0005,0039,0072,
0002,0006,0035,0068,
0002,0006,0035,0068,
0002,0006,0035,0068,
0007,0007,0038,0071,
0007,0009,0038,0071,
0007,0009,0038,0071,
0004,0004,0038,0073,
0004,0004,0038,0073,
0004,0004,0038,0073,
0003,0004,0035,0071,
0003,0004,0035,0071,
0003,0004,0035,0071,
