delta1,delta2,delta3,delta4
0001,0001,0035,0070,
0002,0002,0035,0070,
0002,0002,0035,0070,
0002,0002,0037,0071,
0002,0001,0037,0071,
0002,0001,0037,0071,
0002,0001,0033,0068,
0002,0002,0033,0068,
0002,0002,0033,0068,
0002,0002,0035,0069,
0003,0003,0035,0069,
0003,0003,0035,0069,
0003,0001,0033,0067,
0001,0001,0033,0067,
0001,0001,0033,0067,
0001,0001,0036,0072,
0002,0001,0036,0072,
0002,0001,0036,0072,
0002,0000,0034,0075,
0000,0000,0034,0072,
0000,0000,0034,0072,
0000,0001,0037,0068,
0002,0002,0037,0068,
0002,0002,0037,0068,
-001,0002,0037,0074,
-001,0002,0037,0072,
-001,0002,0037,0072,
0004,-001,0037,0072,
0001,-001,0037,0070,
0001,-001,0037,0070,
