delta1,delta2,delta3,delta4
0003,0006,0017,0049,
0003,0002,0017,0049,
0003,0002,0017,0049,
0003,0002,0020,0051,
0003,0003,0020,0051,
0003,0003,0020,0051,
0000,0002,0015,0047,
0000,0002,0015,0047,
0000,0002,0015,0047,
0002,0001,0015,0049,
0002,0001,0015,0049,
0002,0001,0015,0049,
0004,0001,0023,0049,
0004,0003,0023,0052,
0004,0003,0023,0052,
0004,0004,0017,0049,
0003,0003,0017,0049,
0003,0003,0017,0049,
0003,0003,0015,0051,
0004,0004,0015,0051,
0004,0004,0015,0051,
0004,0004,0013,0051,
0003,0003,0013,0049,
0003,0003,0013,0049,
0003,0003,0016,0049,
0006,0004,0016,0050,
0006,0004,0016,0050,
0002,0001,0019,0049,
0002,0001,0019,0049,
0002,0001,0019,0049,
