delta1,delta2,delta3,delta4
0005,0004,0035,0069,
0009,0004,0033,0070,
0005,0004,0033,0070,
0005,0004,0033,0070,
0005,0003,0037,0074,
0005,0002,0037,0074,
0005,0002,0037,0074,
0001,0000,0037,0071,
0001,0000,0037,0071,
0001,0000,0037,0071,
0004,0002,0034,0068,
0002,0001,0034,0068,
0002,0001,0034,0068,
0002,-002,0037,0073,
0005,-002,0037,0074,
0005,-001,0037,0074,
0007,0004,0034,0066,
0005,0004,0034,0066,
0005,0004,0034,0066,
0004,0004,0036,0071,
0004,0000,0036,0071,
0004,0000,0036,0071,
0004,0000,0034,0071,
0004,0002,0034,0070,
0004,0002,0034,0070,
0001,0002,0033,0070,
0001,0002,0033,0070,
0001,0002,0033,0070,
0004,0002,0033,0068,
0004,0005,0033,0068,
