delta1,delta2,delta3,delta4
0001,0001,0029,0061,
0001,0001,0029,0061,
0000,0001,0030,0062,
0000,-001,0030,0062,
0000,-001,0030,0062,
0000,-001,0026,0062,
0002,0002,0026,0062,
0002,0002,0026,0062,
0001,0001,0029,0063,
0001,0001,0029,0063,
0001,0001,0029,0063,
0000,0002,0027,0062,
0000,0001,0027,0062,
0000,0001,0027,0062,
0001,0001,0029,0062,
0001,0002,0029,0067,
0000,0001,0028,0066,
-001,0000,0025,0059,
-001,0000,0025,0059,
-001,0000,0025,0059,
0002,0003,0023,0060,
0000,0000,0023,0060,
0000,0000,0023,0060,
0000,0000,0028,0060,
0002,-001,0028,0063,
0002,-001,0028,0063,
0002,-001,0025,0058,
0002,0001,0025,0058,
0002,0001,0025,0058,
0000,0001,0022,0059,
