delta1,delta2,delta3,delta4
0002,0002,0016,0035,
0000,0002,0016,0035,
0000,0002,0016,0035,
0000,-001,0013,0037,
0000,-001,0013,0037,
0000,-001,0013,0037,
0001,0003,0016,0038,
0002,0002,0016,0036,
0002,0002,0016,0036,
0002,0002,0011,0036,
0000,0002,0011,0037,
0000,0002,0011,0037,
-001,-001,0015,0037,
-001,-001,0015,0038,
-001,-001,0015,0038,
0000,0000,0017,0037,
0000,0000,0017,0036,
0000,0000,0017,0036,
0002,0003,0011,0034,
0000,0003,0011,0034,
0000,0003,0011,0034,
0000,0000,0017,0040,
0000,0000,0017,0039,
0000,0000,0017,0039,
-001,0001,0014,0039,
-001,0001,0014,0039,
-001,0001,0014,0039,
-004,0002,0015,0039,
-004,0002,0015,0038,
-004,0002,0015,0038,
