delta1,delta2,delta3,delta4
0002,0003,0018,0045,
0002,0003,0018,0045,
0001,0003,0016,0040,
0001,0003,0016,0040,
0001,0003,0016,0040,
0001,-002,0014,0041,
0001,-002,0014,0041,
0001,-002,0014,0041,
0002,0002,0018,0043,
0002,0003,0018,0045,
0002,0003,0018,0045,
0001,0003,0015,0043,
0001,0003,0015,0042,
0001,0003,0015,0042,
0002,0002,0024,0042,
0003,0002,0024,0043,
0003,0002,0024,0043,
0002,0002,0016,0043,
0002,0003,0016,0043,
0002,0003,0016,0043,
0000,0001,0013,0042,
0000,0001,0013,0042,
0000,0001,0013,0042,
0003,0005,0016,0041,
0003,0002,0016,0041,
0003,0002,0016,0041,
0003,0002,0014,0041,
0002,0003,0014,0041,
0002,0003,0014,0041,
-001,0000,0015,0041,
