delta1,delta2,delta3,delta4
0005,0003,0018,0054,
0005,0003,0018,0054,
0005,0003,0018,0054,
0005,0005,0017,0053,
0006,0004,0017,0053,
0006,0004,0017,0053,
0004,0004,0020,0055,
0004,0003,0020,0055,
0004,0003,0020,0055,
0004,0002,0018,0053,
0006,0002,0018,0053,
0006,0002,0018,0053,
0005,0003,0020,0055,
0005,0004,0020,0055,
0005,0004,0020,0055,
0004,0001,0020,0053,
0004,0001,0020,0053,
0004,0001,0020,0053,
0006,0001,0023,0055,
0006,0001,0023,0056,
0006,0001,0023,0056,
0005,0004,0018,0056,
0005,0004,0018,0056,
0005,0004,0018,0056,
0005,0001,0018,0058,
0005,0001,0018,0058,
0005,0001,0018,0058,
0006,0004,0023,0053,
0006,0004,0023,0053,
0006,0004,0023,0053,
