delta1,delta2,delta3,delta4
0002,0002,0035,0069,
0002,0002,0035,0069,
0000,0002,0034,0072,
0000,0002,0034,0072,
0000,0002,0034,0072,
0001,0002,0034,0073,
0001,0004,0034,0073,
0001,0004,0034,0073,
0003,0004,0033,0070,
0002,0003,0033,0070,
0002,0003,0033,0070,
0002,0003,0036,0071,
0002,0002,0036,0071,
0002,0002,0036,0071,
0001,0002,0038,0072,
0001,0001,0038,0071,
0001,0001,0038,0071,
0002,0001,0034,0071,
0003,0004,0034,0073,
0003,0004,0034,0073,
0003,0003,0038,0074,
0002,-001,0039,0074,
0002,-001,0039,0074,
0002,-001,0034,0071,
0002,0002,0034,0071,
0002,0002,0034,0071,
0001,0002,0037,0070,
0001,0002,0037,0070,
0001,0002,0037,0070,
0002,0002,0039,0073,
