delta1,delta2,delta3,delta4
0005,0005,0037,0067,
0002,0005,0037,0071,
0002,0007,0037,0073,
0002,0007,0037,0073,
0004,0005,0039,0073,
0004,0005,0039,0073,
0004,0005,0039,0073,
0003,0006,0039,0071,
0003,0006,0038,0071,
0003,0006,0038,0071,
0004,0004,0036,0070,
0004,0004,0036,0070,
0004,0004,0036,0070,
0004,0004,0037,0071,
0004,0005,0037,0073,
0004,0005,0037,0073,
0003,0005,0036,0073,
0003,0005,0036,0073,
0003,0005,0036,0073,
0003,0005,0038,0074,
0003,0005,0038,0072,
0003,0005,0038,0072,
0004,0006,0036,0068,
0004,0006,0036,0068,
0004,0006,0036,0068,
0004,0006,0036,0069,
0008,0005,0036,0069,
0008,0005,0036,0069,
0007,0005,0036,0070,
0005,0006,0036,0071,
