delta1,delta2,delta3,delta4
0000,0000,0022,0059,
-002,0000,0024,0054,
-002,0000,0024,0054,
-002,0000,0024,0054,
-001,0000,0028,0058,
0001,0000,0028,0058,
0001,0000,0028,0058,
0001,0000,0026,0056,
0003,0000,0026,0056,
0003,0000,0026,0056,
0003,0002,0025,0058,
0000,0000,0025,0057,
0000,0000,0025,0057,
0000,0000,0026,0057,
0001,0000,0026,0057,
0001,0000,0026,0057,
0001,0000,0022,0052,
-001,0002,0022,0052,
-001,0002,0022,0052,
-001,0002,0026,0058,
0003,0002,0026,0058,
0003,0002,0026,0058,
0003,0002,0025,0058,
-001,-001,0025,0058,
-001,-001,0025,0058,
-001,-001,0029,0058,
-001,-001,0029,0056,
-001,-001,0029,0056,
0000,0000,0025,0055,
0000,0000,0025,0055,
