delta1,delta2,delta3,delta4
0001,0001,0007,0028,
0000,0001,0007,0031,
0000,0001,0007,0033,
0000,0001,0007,0033,
0000,-001,0012,0040,
0000,-001,0012,0040,
0000,-001,0012,0040,
-002,0002,0015,0045,
-002,0002,0015,0050,
-002,0002,0015,0050,
0001,0001,0021,0052,
0000,0001,0021,0052,
0000,0001,0021,0052,
0000,-001,0022,0052,
0001,-001,0022,0060,
0001,-001,0022,0060,
0003,0004,0020,0059,
0002,0004,0020,0059,
0002,0004,0020,0059,
0002,0004,0026,0066,
0002,0005,0026,0067,
0002,0005,0026,0067,
0002,0005,0025,0067,
0003,0004,0025,0070,
0003,0004,0025,0070,
0003,0004,0025,0068,
0004,0004,0025,0068,
0004,0004,0025,0068,
0004,0003,0026,0064,
0003,0003,0026,0064,
