delta1,delta2,delta3,delta4
0010,0013,0048,0085,
0010,0013,0048,0085,
0012,0015,0044,0078,
0011,0014,0044,0078,
0011,0014,0044,0078,
0011,0014,0042,0078,
0013,0014,0042,0077,
0013,0014,0042,0077,
0010,0014,0045,0077,
0010,0012,0045,0076,
0010,0012,0045,0076,
0014,0012,0042,0076,
0011,0014,0042,0073,
0011,0014,0042,0073,
0011,0012,0044,0073,
0011,0007,0044,0075,
0011,0007,0044,0075,
0011,0007,0042,0074,
0012,0013,0042,0074,
0012,0013,0042,0074,
0012,0013,0039,0074,
0012,0013,0039,0074,
0012,0013,0039,0074,
0012,0014,0040,0072,
0011,0012,0040,0072,
0011,0012,0040,0072,
0011,0012,0040,0066,
0013,0013,0040,0066,
0013,0013,0040,0066,
0010,0013,0038,0068,
