delta1,delta2,delta3,delta4
0000,0001,0018,0043,
0000,0001,0018,0043,
0000,0001,0014,0041,
0002,0001,0014,0041,
0002,0001,0014,0041,
0001,-002,0020,0047,
0001,-002,0020,0047,
0001,-002,0020,0047,
0000,-001,0014,0043,
0000,-001,0014,0043,
0000,-001,0014,0043,
0002,0003,0012,0043,
0002,0004,0012,0043,
0002,0004,0012,0043,
0001,0001,0014,0043,
0001,0001,0014,0043,
0001,0001,0014,0043,
0002,0002,0021,0043,
0001,0002,0021,0043,
0001,0002,0021,0043,
0001,0003,0017,0044,
0002,0001,0017,0046,
0002,0001,0017,0046,
0003,0001,0016,0044,
0002,0000,0016,0044,
0002,0000,0016,0044,
-001,0000,0018,0044,
-001,0000,0016,0044,
-001,0000,0016,0044,
0002,0002,0016,0046,
