delta1,delta2,delta3,delta4
0007,0008,0037,0057,
0007,0008,0037,0057,
0006,0007,0031,0057,
0006,0007,0031,0058,
0006,0007,0031,0058,
0005,0005,0037,0058,
0005,0005,0033,0056,
0005,0005,0033,0056,
0010,0010,0033,0055,
0009,0010,0033,0055,
0009,0010,0033,0055,
0009,0013,0033,0054,
0007,0011,0033,0054,
0007,0011,0033,0054,
0007,0011,0031,0057,
0009,0010,0031,0055,
0009,0010,0031,0055,
0008,0008,0033,0055,
0008,0008,0033,0056,
0008,0008,0033,0056,
0006,0006,0035,0055,
0006,0006,0035,0055,
0006,0006,0035,0055,
0006,0008,0032,0055,
0006,0007,0032,0055,
0006,0007,0032,0055,
0008,0007,0033,0057,
0008,0009,0033,0057,
0008,0009,0033,0057,
0007,0009,0036,0057,
