delta1,delta2,delta3,delta4
0008,0007,0033,0056,
0008,0007,0033,0056,
0009,0011,0036,0058,
0009,0008,0036,0056,
0009,0008,0036,0056,
0007,0008,0032,0056,
0007,0008,0032,0058,
0007,0008,0032,0058,
0010,0010,0035,0058,
0010,0010,0035,0058,
0010,0010,0035,0058,
0009,0013,0032,0053,
0009,0013,0032,0053,
0009,0013,0032,0053,
0009,0011,0034,0058,
0009,0008,0034,0057,
0009,0008,0034,0057,
0009,0008,0034,0056,
0009,0008,0034,0056,
0009,0008,0034,0056,
0009,0011,0032,0054,
0010,0010,0032,0054,
0010,0010,0032,0054,
0009,0010,0038,0055,
0009,0010,0038,0056,
0009,0010,0038,0056,
0010,0011,0031,0054,
0010,0009,0031,0054,
0010,0009,0031,0054,
0007,0009,0034,0055,
