delta1,delta2,delta3,delta4
0013,0013,0035,0059,
0013,0015,0035,0059,
0013,0015,0035,0059,
0012,0013,0034,0058,
0011,0013,0034,0058,
0011,0013,0034,0058,
0011,0012,0037,0060,
0011,0012,0037,0064,
0011,0012,0037,0064,
0012,0012,0034,0060,
0012,0010,0034,0060,
0012,0010,0034,0060,
0009,0010,0037,0061,
0009,0010,0037,0061,
0009,0010,0037,0061,
0012,0011,0037,0063,
0012,0011,0037,0063,
0012,0011,0037,0063,
0012,0012,0035,0059,
0012,0011,0035,0059,
0012,0011,0035,0059,
0010,0011,0037,0060,
0010,0012,0037,0060,
0010,0012,0037,0060,
0011,0013,0037,0060,
0011,0013,0037,0068,
0011,0013,0037,0068,
0012,0013,0035,0059,
0013,0014,0035,0059,
0013,0014,0035,0059,
