delta1,delta2,delta3,delta4
0011,0012,0039,0068,
0009,0011,0040,0066,
0009,0011,0040,0066,
0009,0011,0040,0066,
0006,0012,0034,0063,
0006,0012,0034,0063,
0006,0012,0034,0063,
0012,0013,0037,0064,
0012,0013,0037,0064,
0012,0013,0037,0064,
0009,0014,0034,0062,
0009,0010,0034,0059,
0009,0010,0034,0059,
0009,0010,0035,0059,
0009,0011,0035,0058,
0009,0011,0035,0058,
0011,0012,0041,0058,
0011,0012,0041,0062,
0011,0012,0041,0062,
0009,0011,0040,0062,
0009,0011,0040,0060,
0009,0011,0040,0060,
0010,0010,0039,0060,
0010,0010,0039,0063,
0010,0010,0039,0063,
0010,0012,0038,0063,
0011,0012,0038,0063,
0011,0012,0038,0063,
0009,0011,0037,0063,
0009,0011,0037,0063,
