delta1,delta2,delta3,delta4
0002,0003,0015,0057,
0002,0003,0015,0057,
-001,0003,0020,0058,
-001,0004,0020,0058,
-001,0004,0020,0058,
0001,0004,0017,0056,
0004,0003,0017,0056,
0004,0003,0017,0056,
0004,0003,0016,0058,
0000,0004,0016,0058,
0000,0004,0016,0058,
0000,0004,0021,0058,
0000,0002,0021,0058,
0000,0002,0021,0058,
0001,0002,0017,0053,
0000,0005,0017,0053,
0000,0005,0017,0053,
0000,0005,0017,0056,
-001,0003,0017,0055,
-001,0003,0017,0055,
-001,0003,0018,0052,
0001,0003,0018,0052,
0001,0003,0018,0052,
0001,0005,0015,0053,
0001,0003,0015,0053,
0001,0003,0015,0053,
0001,0002,0019,0058,
-001,0002,0019,0054,
-001,0002,0019,0054,
-001,0002,0020,0054,
