delta1,delta2,delta3,delta4
-002,0000,0027,0057,
-001,0001,0027,0057,
-001,-001,0027,0056,
-001,-001,0027,0056,
-001,-001,0030,0056,
0001,0003,0030,0059,
0001,0003,0030,0059,
0000,-002,0028,0058,
0000,-002,0028,0058,
0000,-002,0028,0058,
-001,-002,0026,0056,
-001,-001,0026,0056,
-001,-001,0026,0056,
-001,-001,0026,0056,
0001,0001,0026,0056,
0001,0001,0026,0056,
-001,0001,0026,0056,
-001,0000,0026,0057,
-001,0000,0026,0057,
-001,0000,0022,0054,
0001,0001,0022,0054,
0001,0001,0022,0054,
0000,0001,0026,0055,
0000,0000,0026,0056,
0000,0000,0026,0056,
0000,0000,0022,0057,
0001,-002,0022,0057,
0001,-002,0022,0057,
0000,-002,0024,0057,
0000,0001,0024,0060,
