delta1,delta2,delta3,delta4
0001,0001,0035,0073,
0001,0001,0035,0072,
0001,0001,0035,0072,
0002,0002,0034,0066,
0002,0002,0034,0066,
0002,0002,0034,0066,
0002,0002,0035,0067,
0004,0004,0035,0067,
0004,0004,0035,0067,
0001,0002,0035,0074,
0001,0002,0035,0072,
0001,0002,0035,0072,
0002,0003,0038,0070,
0002,0003,0038,0070,
0002,0003,0038,0070,
0003,0003,0033,0069,
0003,0004,0033,0069,
0003,0004,0033,0069,
0000,0004,0033,0069,
0000,0002,0033,0069,
0000,0002,0033,0069,
0002,0002,0033,0071,
0002,-001,0033,0071,
0002,-001,0033,0071,
0002,-001,0030,0068,
0003,0001,0030,0068,
0003,0001,0030,0068,
0001,0001,0032,0070,
0001,0001,0032,0070,
0001,0001,0032,0070,
