delta1,delta2,delta3,delta4
0007,0009,0033,0050,
0007,0009,0033,0050,
0007,0009,0033,0050,
0007,0006,0034,0053,
0007,0006,0034,0053,
0007,0006,0034,0053,
0008,0008,0033,0053,
0008,0004,0033,0054,
0008,0004,0033,0054,
0008,0004,0033,0054,
0007,0010,0033,0054,
0007,0010,0033,0054,
0005,0009,0030,0051,
0005,0007,0030,0051,
0005,0007,0030,0051,
0005,0006,0031,0051,
0005,0006,0031,0051,
0005,0006,0031,0051,
0007,0008,0029,0049,
0007,0008,0029,0049,
0007,0008,0029,0049,
0009,0003,0031,0051,
0008,0003,0031,0051,
0008,0003,0031,0051,
0008,0008,0029,0051,
0009,0008,0029,0051,
0009,0008,0029,0051,
0008,0009,0033,0054,
0008,0009,0033,0054,
0008,0009,0033,0054,
