delta1,delta2,delta3,delta4
0003,0001,0033,0064,
0003,0001,0033,0064,
0002,0000,0035,0070,
0002,0000,0035,0070,
0002,0000,0035,0070,
0000,0002,0035,0069,
0000,0002,0035,0069,
0000,0002,0035,0069,
0001,0003,0036,0067,
0000,0001,0036,0067,
0000,0001,0036,0067,
0000,0001,0033,0066,
0003,0001,0033,0066,
0003,0001,0033,0066,
0003,0001,0035,0067,
0001,0000,0035,0067,
0001,0000,0035,0067,
0001,0000,0033,0065,
0002,0001,0033,0065,
0002,0001,0033,0065,
0001,0000,0030,0068,
0001,0000,0030,0068,
0001,0000,0030,0068,
0000,0000,0032,0064,
0000,0000,0032,0064,
0000,0000,0032,0064,
0000,0001,0032,0067,
0000,-002,0032,0067,
0000,-002,0032,0067,
0000,-002,0029,0067,
