delta1,delta2,delta3,delta4
0007,0008,0035,0063,
0007,0005,0037,0063,
0007,0005,0037,0063,
0007,0005,0037,0063,
0007,0006,0036,0063,
0007,0006,0036,0063,
0007,0006,0036,0063,
0007,0010,0036,0061,
0008,0008,0036,0061,
0008,0008,0036,0061,
0007,0008,0035,0062,
0007,0008,0035,0062,
0007,0008,0035,0062,
0005,0005,0034,0063,
0005,0005,0034,0063,
0005,0005,0034,0063,
0007,0009,0037,0064,
0007,0010,0037,0064,
0007,0010,0037,0064,
0005,0007,0038,0066,
0005,0007,0038,0063,
0005,0007,0038,0063,
0007,0008,0035,0061,
0009,0010,0035,0061,
0009,0010,0035,0061,
0008,0008,0038,0065,
0007,0006,0038,0063,
0007,0006,0038,0063,
0007,0006,0035,0063,
0007,0009,0035,0063,
