delta1,delta2,delta3,delta4
0003,0005,0015,0044,
0003,0004,0015,0040,
0003,0004,0015,0040,
0002,0003,0013,0040,
0002,0003,0013,0044,
0002,0003,0013,0044,
0002,0001,0014,0040,
0001,0001,0014,0040,
0001,0001,0014,0040,
0001,0000,0008,0042,
0000,0000,0008,0042,
0000,0000,0008,0042,
0000,0002,0012,0043,
0001,0002,0012,0043,
0001,0002,0012,0043,
0002,0002,0015,0044,
0001,0002,0015,0044,
0001,0002,0015,0044,
0001,0004,0010,0043,
0001,0002,0010,0043,
0001,0002,0010,0043,
0001,0001,0012,0042,
0001,0001,0012,0042,
0001,0001,0012,0042,
0002,0002,0010,0039,
0000,0004,0010,0039,
0000,0004,0010,0039,
0000,0002,0010,0044,
0000,0002,0010,0044,
0000,0002,0010,0044,
