delta1,delta2,delta3,delta4
0002,0001,0012,0037,
0003,0002,0011,0037,
0004,0004,0011,0037,
0004,0004,0011,0037,
0001,0000,0012,0038,
0000,0000,0012,0038,
0000,0000,0012,0038,
-001,-002,0018,0038,
-001,-002,0017,0038,
-001,-002,0017,0038,
0001,-001,0015,0036,
0001,0002,0015,0036,
0001,0002,0015,0036,
0002,0002,0015,0033,
0002,0003,0015,0033,
0002,0003,0015,0033,
0001,0003,0014,0038,
0001,0003,0014,0038,
0001,0003,0014,0038,
0003,0003,0014,0039,
0003,0002,0014,0039,
0003,0002,0014,0039,
0001,-001,0017,0039,
0000,-001,0017,0038,
0000,-001,0017,0038,
0000,0000,0015,0038,
0001,-002,0015,0039,
0000,-001,0014,0038,
-002,-001,0014,0034,
-002,0002,0014,0034,
