delta1,delta2,delta3,delta4
0004,0003,0014,0042,
0001,0003,0014,0042,
0001,0003,0014,0042,
0001,0003,0013,0041,
0001,0002,0013,0040,
0001,0002,0013,0040,
0001,0001,0015,0040,
0001,0001,0015,0044,
0001,0001,0015,0044,
0001,0001,0014,0041,
0000,0001,0014,0041,
0000,0001,0014,0041,
-001,0001,0018,0041,
-001,0001,0018,0042,
-001,0001,0018,0042,
-001,0002,0019,0042,
-001,0003,0019,0042,
0000,0003,0019,0042,
0001,0000,0013,0040,
0001,0000,0013,0040,
0001,0000,0013,0040,
0000,0000,0013,0041,
0000,0000,0013,0041,
0000,0000,0013,0041,
0001,-001,0013,0042,
0001,-001,0013,0042,
0001,-001,0013,0042,
0001,0003,0020,0042,
0003,0003,0020,0044,
0003,0003,0020,0044,
