delta1,delta2,delta3,delta4
-001,0000,0015,0041,
0001,0000,0021,0045,
0002,0000,0020,0047,
0002,0000,0020,0047,
0001,0001,0015,0045,
0001,0001,0015,0045,
0001,0001,0015,0045,
0002,0001,0020,0040,
0001,0002,0020,0040,
0001,0002,0020,0040,
0001,0001,0017,0046,
0002,0001,0017,0042,
0002,0001,0017,0042,
0000,0001,0016,0042,
0000,0002,0016,0043,
0000,0002,0016,0043,
0001,0000,0015,0044,
0000,0000,0015,0043,
0000,0000,0015,0043,
0000,0001,0014,0043,
0002,0001,0014,0043,
0002,0001,0014,0043,
0003,0001,0014,0041,
0001,0001,0014,0041,
0001,0001,0014,0041,
-002,0001,0017,0044,
-002,0001,0017,0044,
-002,0001,0017,0044,
0003,0004,0019,0047,
0001,0001,0019,0047,
