delta1,delta2,delta3,delta4
0000,0002,0016,0041,
0000,0002,0016,0041,
0001,0001,0017,0041,
0002,0001,0017,0042,
0002,0001,0017,0042,
0000,0004,0019,0043,
0000,0005,0019,0043,
0000,0005,0019,0043,
0003,0006,0016,0041,
0003,0003,0016,0041,
0003,0003,0016,0041,
-002,0000,0017,0044,
-002,0000,0017,0041,
-002,0000,0017,0041,
-001,0000,0014,0041,
0002,0000,0014,0042,
0002,0000,0014,0042,
0001,0001,0017,0040,
0001,0005,0017,0040,
0001,0005,0017,0040,
0000,0005,0016,0042,
0000,0002,0016,0042,
0000,0002,0016,0042,
0000,0002,0017,0040,
0000,0003,0017,0040,
0000,0003,0017,0040,
0001,0002,0016,0041,
0000,0002,0016,0041,
0000,0002,0016,0041,
0000,0004,0019,0044,
