delta1,delta2,delta3,delta4
0000,0000,0027,0057,
0000,0001,0027,0058,
0000,0001,0027,0058,
0001,-002,0025,0058,
0001,-001,0025,0058,
0001,-001,0025,0058,
0000,0000,0027,0058,
0000,0000,0027,0058,
0000,0000,0027,0058,
0000,-001,0023,0055,
-002,-001,0023,0055,
-002,-001,0023,0055,
-002,-001,0026,0057,
-002,-001,0026,0057,
-002,-001,0026,0057,
0000,0000,0023,0055,
0000,0002,0023,0055,
0000,0002,0023,0055,
0000,0001,0024,0057,
0000,0001,0024,0056,
0000,0001,0024,0056,
-001,0000,0026,0056,
-001,0000,0026,0056,
-001,0000,0026,0056,
0000,0001,0025,0056,
0000,0001,0025,0056,
0000,0001,0025,0056,
-001,0001,0024,0056,
-001,0000,0024,0056,
-001,0000,0024,0056,
