delta1,delta2,delta3,delta4
0006,0004,0037,0069,
0006,0004,0037,0069,
0006,0010,0036,0067,
0006,0009,0036,0067,
0006,0009,0036,0067,
0006,0009,0040,0069,
0006,0008,0040,0069,
0006,0008,0040,0069,
0007,0008,0034,0065,
0008,0008,0034,0065,
0008,0008,0034,0065,
0005,0010,0036,0068,
0005,0008,0036,0069,
0005,0008,0036,0069,
0006,0006,0038,0065,
0006,0006,0038,0065,
0006,0006,0038,0065,
0008,0006,0038,0067,
0008,0006,0038,0067,
0008,0006,0038,0067,
0005,0009,0036,0068,
0005,0009,0036,0068,
0005,0009,0036,0068,
0005,0007,0032,0064,
0005,0007,0032,0064,
0005,0007,0032,0064,
0009,0010,0038,0067,
0005,0009,0038,0067,
0005,0009,0038,0067,
0005,0005,0040,0067,
