delta1,delta2,delta3,delta4
0007,0007,0037,0056,
0007,0007,0037,0056,
0005,0009,0033,0055,
0005,0010,0033,0055,
0005,0010,0033,0055,
0009,0008,0031,0055,
0007,0007,0030,0054,
0007,0007,0030,0054,
0006,0007,0032,0055,
0006,0010,0032,0055,
0006,0010,0032,0055,
0009,0009,0031,0051,
0010,0007,0031,0051,
0010,0007,0031,0051,
0008,0006,0032,0056,
0007,0006,0032,0055,
0007,0006,0032,0055,
0007,0007,0035,0055,
0008,0007,0035,0055,
0008,0007,0035,0055,
0009,0008,0033,0055,
0009,0008,0033,0056,
0009,0008,0033,0056,
0007,0009,0031,0053,
0007,0008,0031,0053,
0007,0008,0031,0053,
0008,0008,0030,0055,
0008,0007,0030,0054,
0008,0007,0030,0054,
0008,0007,0030,0054,
