delta1,delta2,delta3,delta4
0003,0000,0013,0044,
-002,0000,0012,0043,
-002,0000,0012,0043,
-002,0000,0012,0043,
0000,0001,0010,0038,
0001,0001,0010,0038,
0001,0001,0010,0038,
0002,0005,0012,0042,
0001,0005,0012,0042,
0001,0005,0012,0042,
0001,0005,0010,0040,
0003,0002,0010,0040,
0003,0002,0010,0040,
0001,0002,0014,0043,
0001,-001,0014,0042,
0001,-001,0014,0042,
-001,-001,0011,0037,
-001,-001,0011,0037,
-001,-001,0011,0037,
0000,0001,0009,0039,
0000,0001,0009,0039,
0000,0001,0009,0039,
0002,0004,0016,0043,
0002,0004,0016,0043,
0002,0004,0016,0043,
0002,0004,0012,0040,
0002,0004,0012,0040,
0002,0004,0012,0040,
0002,0004,0015,0042,
0003,0005,0015,0043,
