delta1,delta2,delta3,delta4
0004,0006,0033,0070,
0006,0006,0035,0069,
0004,0006,0035,0069,
0004,0006,0035,0069,
0002,0004,0038,0072,
0002,0004,0038,0067,
0002,0004,0038,0067,
0002,0004,0032,0067,
0002,0004,0032,0067,
0002,0004,0032,0067,
0002,0004,0036,0068,
0002,0004,0036,0066,
0002,0004,0036,0066,
0001,0004,0034,0066,
0001,0002,0034,0069,
0001,0002,0034,0069,
0003,0002,0034,0067,
0003,0002,0034,0067,
0003,0002,0034,0067,
0005,0006,0035,0069,
0003,0005,0035,0065,
0003,0005,0035,0065,
0003,0005,0037,0065,
0002,0005,0037,0067,
0002,0005,0037,0067,
0002,0005,0034,0069,
0002,0005,0034,0068,
0002,0005,0034,0068,
0001,0005,0034,0068,
0001,0006,0034,0070,
