delta1,delta2,delta3,delta4
0008,0008,0036,0070,
0008,0008,0036,0070,
0008,0008,0036,0070,
0008,0008,0040,0066,
0007,0008,0040,0066,
0007,0008,0040,0066,
0006,0006,0039,0066,
0006,0006,0039,0066,
0006,0006,0039,0066,
0006,0009,0041,0071,
0006,0009,0041,0069,
0006,0009,0041,0069,
0006,0010,0036,0068,
0006,0010,0036,0068,
0006,0010,0036,0068,
0006,0009,0039,0068,
0006,0009,0039,0070,
0006,0009,0039,0070,
0007,0003,0035,0067,
0007,0003,0035,0067,
0007,0003,0035,0067,
0007,0008,0037,0067,
0006,0009,0037,0067,
0006,0009,0037,0067,
0006,0009,0039,0070,
0006,0010,0039,0070,
0006,0010,0039,0070,
0007,0009,0040,0071,
0005,0008,0040,0069,
0005,0008,0040,0069,
