delta1,delta2,delta3,delta4
0009,0010,0034,0064,
0005,0009,0036,0061,
0005,0009,0036,0061,
0005,0009,0036,0061,
0008,0010,0039,0061,
0011,0010,0039,0061,
0011,0010,0039,0061,
0003,0007,0034,0061,
0003,0007,0034,0061,
0003,0007,0034,0061,
0005,0007,0037,0065,
0007,0007,0037,0062,
0007,0007,0037,0062,
0007,0008,0033,0060,
0007,0009,0033,0060,
0007,0009,0033,0060,
0004,0008,0037,0061,
0004,0008,0037,0061,
0004,0008,0037,0061,
0006,0008,0037,0061,
0006,0008,0037,0057,
0006,0008,0037,0057,
0004,0009,0035,0057,
0004,0009,0035,0059,
0004,0009,0035,0059,
0004,0007,0035,0058,
0004,0007,0035,0058,
0004,0007,0035,0058,
0004,0010,0035,0060,
0004,0010,0035,0060,
