delta1,delta2,delta3,delta4
-001,0001,0016,0053,
-001,0001,0016,0052,
-001,0001,0016,0052,
0003,0003,0015,0047,
0002,0003,0015,0047,
0002,0003,0015,0047,
0002,-002,0014,0048,
0001,-002,0014,0048,
0001,-002,0014,0048,
0001,0002,0015,0045,
0001,0002,0015,0045,
0001,0002,0015,0045,
0002,0003,0013,0046,
0005,0003,0013,0046,
0005,0003,0013,0046,
0005,0003,0015,0048,
0004,0002,0015,0048,
0004,0002,0015,0048,
0003,0002,0013,0046,
0002,0002,0013,0046,
0002,0002,0013,0046,
0000,0002,0014,0047,
0000,0003,0014,0047,
0000,0003,0014,0047,
0003,0003,0016,0047,
0002,0002,0016,0047,
0002,0002,0016,0047,
0002,0002,0016,0048,
0003,0005,0016,0050,
0003,0005,0016,0050,
