delta1,delta2,delta3,delta4
0004,0000,0015,0050,
0004,0000,0015,0050,
0003,0002,0018,0050,
0002,0002,0018,0049,
0002,0002,0018,0049,
0002,0001,0016,0048,
0003,0001,0016,0048,
0002,0000,0015,0047,
0004,0003,0018,0050,
0002,0003,0018,0048,
0002,0003,0018,0048,
0002,0003,0016,0046,
0004,0003,0016,0046,
0004,0003,0016,0046,
0002,0000,0016,0048,
0002,0000,0016,0048,
0002,0000,0016,0048,
0003,0002,0012,0043,
0000,0002,0012,0043,
0000,0002,0012,0043,
0000,0001,0013,0046,
0003,0001,0013,0046,
0003,0001,0013,0046,
0001,0001,0016,0048,
0001,0001,0016,0047,
0001,0001,0016,0047,
0006,0004,0012,0041,
0002,0001,0012,0041,
0002,0001,0012,0041,
0001,0000,0009,0044,
