delta1,delta2,delta3,delta4
0000,0002,0013,0037,
0000,0002,0013,0037,
0001,0003,0012,0039,
-002,0002,0012,0038,
-002,0002,0012,0038,
-002,0002,0013,0038,
0001,0005,0013,0039,
0001,0005,0013,0039,
-002,-001,0018,0039,
-002,-001,0018,0038,
-002,-001,0018,0038,
-003,0000,0013,0035,
-003,0000,0013,0035,
-003,0000,0013,0035,
0000,0003,0015,0038,
0000,0001,0015,0038,
0000,0001,0015,0038,
0000,-001,0012,0036,
0000,-001,0012,0036,
0000,-001,0012,0036,
-004,0002,0018,0039,
-004,0002,0018,0038,
-004,0002,0018,0038,
-001,0002,0016,0038,
-001,0002,0016,0038,
-001,0002,0016,0038,
0002,0002,0013,0038,
0001,0002,0013,0037,
0001,0002,0013,0037,
-002,0002,0017,0037,
