delta1,delta2,delta3,delta4
0002,0002,0018,0056,
0002,0002,0018,0056,
0006,0004,0020,0053,
0006,0004,0020,0053,
0006,0004,0020,0053,
0003,0005,0018,0057,
0003,0003,0018,0058,
0003,0003,0018,0058,
0008,0003,0020,0059,
0008,0006,0020,0059,
0008,0006,0020,0059,
0005,0006,0021,0063,
0004,0003,0021,0063,
0004,0003,0021,0063,
0004,0003,0021,0063,
0007,0004,0021,0063,
0007,0004,0021,0063,
0007,0005,0021,0064,
0004,0001,0021,0061,
0004,0001,0021,0061,
0004,0001,0021,0061,
0004,0002,0021,0061,
0004,0002,0021,0061,
0004,0002,0018,0058,
0005,0003,0018,0058,
0005,0003,0018,0058,
0003,0001,0022,0062,
0003,0001,0022,0060,
0003,0001,0022,0060,
0004,0002,0021,0059,
