delta1,delta2,delta3,delta4
0003,0000,0012,0034,
0003,0000,0012,0034,
0003,0002,0008,0030,
0006,0003,0008,0030,
0006,0003,0008,0030,
0005,0002,0011,0034,
0005,0002,0011,0034,
0005,0002,0011,0034,
0005,0001,0018,0043,
0005,0001,0019,0047,
0005,0001,0019,0047,
0007,0002,0018,0047,
0002,0003,0018,0047,
0002,0003,0018,0047,
0002,0002,0020,0046,
0004,0002,0020,0046,
0004,0002,0020,0046,
0005,0003,0014,0050,
0005,0003,0014,0050,
0005,0003,0014,0050,
0002,0000,0019,0050,
0002,0000,0019,0050,
0002,0000,0019,0050,
0004,0000,0020,0052,
0004,0000,0020,0052,
0004,0000,0020,0052,
0003,0004,0022,0053,
0003,0003,0022,0051,
0003,0003,0022,0051,
0004,0001,0016,0051,
