delta1,delta2,delta3,delta4
0005,0005,0049,0123,
0004,0005,0049,0123,
0003,0005,0046,0108,
0003,0005,0046,0108,
0003,0005,0046,0108,
0002,0005,0049,0108,
0002,0006,0049,0115,
0002,0006,0049,0115,
0003,0007,0039,0098,
0002,0005,0037,0088,
0002,0005,0037,0085,
0002,0005,0029,0071,
0003,0004,0029,0071,
0003,0004,0029,0071,
0003,0004,0029,0067,
0003,0003,0029,0063,
0002,0003,0029,0063,
-001,0003,0019,0047,
-001,0002,0019,0046,
-001,0002,0019,0046,
-003,0001,0014,0042,
-003,0001,0014,0042,
-003,0001,0014,0042,
0000,0003,0013,0039,
-001,0003,0013,0039,
-001,0003,0013,0039,
-001,0001,0014,0041,
0000,0001,0014,0041,
0000,0001,0014,0041,
0000,0003,0016,0037,
